Date,Open,High,Low,Close,Volume,Market Cap,MA(20),MA(50),MA(200),RSI(14)(SMA)
Nov-30-2020,19692.23392,19877.36832,18338.56035,18855.04374,68651048241,3.57E+11,17666.53588,15054.89372,11478.43016,57.59126794
Dec-01-2020,18756.50965,19330.50818,18356.07531,19201.27613,64736169957,3.52E+11,17833.8595,15205.03369,11527.72023,58.67415421
Dec-02-2020,19217.92308,19587.14569,18909.02757,19427.95496,45460478690,3.58E+11,17983.79685,15361.98418,11577.70765,59.98330258
Dec-03-2020,19430.84842,19510.63995,18643.37027,18737.19266,42711852977,3.55E+11,18099.0852,15505.33369,11622.83011,50.6010978
Dec-04-2020,18660.48621,19167.43332,18560.02988,19127.65682,43493402327,3.52E+11,18244.04086,15655.04038,11669.56601,52.52156253
Dec-05-2020,19153.42124,19374.85139,18891.56777,19336.69255,31248872995,3.55E+11,18404.77166,15812.37429,11717.20539,55.61953051
Dec-06-2020,19363.53182,19403.80315,18940.87191,19190.03778,33514897153,3.56E+11,18522.14913,15965.73808,11765.29297,54.90047961
Dec-07-2020,19169.81602,19268.37765,18279.48821,18325.0542,36072867924,3.52E+11,18552.68699,16099.75844,11811.31964,45.28132074
Dec-08-2020,18328.89177,18624.6332,17656.94346,18569.9877,51894238233,3.39E+11,18588.02739,16233.51552,11858.13199,48.79867022
Dec-09-2020,18541.85465,18541.85465,17939.98172,18261.87845,42051607215,3.40E+11,18609.72271,16358.05741,11903.31284,58.56214674
Dec-10-2020,18236.77637,18236.77637,17604.05012,18062.11899,51456006610,3.33E+11,18582.14337,16461.06374,11949.43386,56.90020346
Dec-11-2020,18017.34873,18905.25987,18017.34873,18804.79471,37864610631,3.43E+11,18586.70229,16575.69624,11998.72531,57.56472635
Dec-12-2020,18795.23977,19393.31475,18719.95839,19169.33845,36129560661,3.55E+11,18622.69331,16698.05538,12050.06354,57.03223374
Dec-13-2020,19181.39628,19346.86037,19021.82978,19270.74681,35594491141,3.56E+11,18665.37399,16818.71366,12100.34017,46.04486969
Dec-14-2020,19273.91638,19540.78258,19086.03263,19434.07031,37207256823,3.59E+11,18680.25775,16944.46383,12149.5835,55.79076916
Dec-15-2020,19424.01073,21395.55444,19306.67714,21367.09631,48227478063,3.72E+11,18803.91938,17107.23952,12209.03108,66.44171091
Dec-16-2020,21349.6567,23656.65347,21265.80118,22823.45909,1.20E+11,4.20E+11,19077.75979,17287.08106,12274.354,71.72137612
Dec-17-2020,22796.24924,23239.69877,22397.09551,23113.99259,1.17E+11,4.25E+11,19365.24315,17479.99305,12342.33475,79.50990883
Dec-18-2020,23131.0446,24077.49414,22830.89779,23844.56807,63655496242,4.33E+11,19657.47422,17683.93494,12410.32877,80.40843629
Dec-19-2020,23859.67211,24249.9572,23101.0989,23516.40283,71034858155,4.38E+11,19912.4399,17878.98524,12479.86944,76.53765811
Dec-20-2020,23488.41548,24065.5178,22119.29953,22882.15792,85145371413,4.32E+11,20062.92957,18057.15449,12545.68799,72.07507392
Dec-21-2020,22743.91142,23801.64017,22446.74738,23801.64017,83963380723,4.29E+11,20298.48179,18254.53945,12615.32804,82.53233028
Dec-22-2020,23816.03788,24011.06862,22789.24469,23261.7852,72103119537,4.37E+11,20491.83936,18444.43782,12683.08858,76.92701107
Dec-23-2020,23248.20381,23749.0147,22751.92602,23733.03049,74435058819,4.31E+11,20696.84296,18635.80609,12753.0921,80.82269301
Dec-24-2020,23719.23706,24715.0783,23463.62621,24652.03652,57592757107,4.46E+11,20978.50219,18842.06247,12827.26853,84.34234928
Dec-25-2020,24700.99134,26698.36729,24519.99043,26446.97357,68174322705,4.70E+11,21327.04108,19055.56146,12910.22212,85.88986413
Dec-26-2020,26463.42639,28331.09273,26011.66035,26326.48184,1.03E+11,5.03E+11,21659.88819,19266.92281,12992.59333,84.40055424
Dec-27-2020,26269.00968,27431.9044,26111.95779,27147.36675,99495188799,5.02E+11,22038.80862,19508.597,13078.57744,85.40966237
Dec-28-2020,27070.01978,27392.54055,26077.26994,27392.54055,68162303669,4.96E+11,22470.59368,19741.80208,13168.51854,85.51625155
Dec-29-2020,27375.34582,28938.01888,27375.34582,28810.02049,73712221377,5.23E+11,22958.21429,20006.19157,13264.78543,84.8176425
Dec-30-2020,28863.19167,29272.57805,27986.65215,28977.96182,79271345826,5.36E+11,23468.50398,20274.77585,13361.87071,82.73665943
Dec-31-2020,28938.89689,29560.02755,28718.62179,29300.19094,64558591252,5.43E+11,24003.65026,20541.69174,13461.11124,82.79467353
Jan-01-2021,29329.69577,33158.61244,29014.29588,32093.26496,70104243266,5.70E+11,24636.43456,20851.77007,13573.90533,85.88196347
Jan-02-2021,32148.0485,34717.66274,32057.58296,32877.60728,1.24E+11,6.22E+11,25289.20926,21176.50477,13690.10992,89.16694884
Jan-03-2021,32949.39946,33553.45055,29066.66544,31973.83215,1.31E+11,5.92E+11,25894.11809,21488.07819,13802.10209,87.20022635
Jan-04-2021,32023.29343,34359.99007,30087.20186,33965.16042,1.25E+11,5.99E+11,26586.07476,21841.09416,13924.3091,88.23239834
Jan-05-2021,33895.70191,36904.21825,33315.06731,36904.21825,1.21E+11,6.47E+11,27325.93771,22236.76293,14061.61415,93.47225142
Jan-06-2021,36814.68197,40164.159,36345.63577,39493.12851,1.41E+11,7.07E+11,28119.73149,22664.39762,14211.58506,94.24848088
Jan-07-2021,39437.44034,41849.9064,36711.86222,40703.29054,1.72E+11,7.40E+11,28957.31711,23112.93589,14367.87061,94.34100071
Jan-08-2021,40577.81004,41291.46597,38819.67009,40129.0005,1.35E+11,7.50E+11,29732.76627,23550.63635,14519.3291,90.52939409
Jan-09-2021,40083.81722,41255.9792,35933.66182,38299.0196,1.08E+11,7.38E+11,30436.7004,23936.08213,14662.03594,82.20392741
Jan-10-2021,38223.37371,38223.37371,30592.25526,35569.7227,1.83E+11,6.38E+11,31040.87015,24266.68341,14792.78429,70.54529623
Jan-11-2021,35549.97125,36524.89202,32957.84676,33949.39683,1.77E+11,6.48E+11,31524.09666,24571.30831,14915.64324,64.9890228
Jan-12-2021,34060.12932,37626.12656,32445.498,37359.33216,1.26E+11,6.45E+11,32195.40842,24943.56085,15055.91105,67.91208315
Jan-13-2021,37394.12264,40000.01421,36882.02799,39304.68621,1.15E+11,7.17E+11,32936.91584,25339.30937,15206.60986,70.13629864
Jan-14-2021,39280.29844,39645.49912,34599.96835,36678.9504,1.17E+11,6.97E+11,33509.62602,25690.4613,15343.72843,63.20202055
Jan-15-2021,36833.61358,37910.76421,35624.47869,36178.18021,1.24E+11,6.85E+11,33973.01681,26065.07639,15478.04695,57.96178432
Jan-16-2021,36061.52374,36682.76063,34095.16918,35786.41703,92863643157,6.63E+11,34423.48992,26431.93081,15610.58852,55.7575827
Jan-17-2021,35822.52992,37365.98473,34840.49216,36714.8432,85952054615,6.70E+11,34879.08404,26804.61958,15747.35059,59.37502055
Jan-18-2021,36632.31818,37701.57868,36163.74098,36177.48749,94696323433,6.85E+11,35297.41484,27157.86201,15882.14379,54.64162908
Jan-19-2021,36002.59435,36371.0939,33593.67187,35636.11099,98186705206,6.54E+11,35622.46677,27469.90586,16014.33549,47.0417887
Jan-20-2021,35477.52446,35477.52446,30202.76234,30892.80236,1.04E+11,6.14E+11,35713.64965,27705.94034,16122.62049,31.76976322
Jan-21-2021,30838.19901,33800.9618,28997.51282,32836.13558,1.39E+11,5.92E+11,35882.02797,27973.29053,16240.84617,33.82658344
Jan-22-2021,32976.47214,33293.43394,31464.56845,32045.83959,92468003470,6.02E+11,35879.76962,28220.70003,16353.79791,33.52880187
Jan-23-2021,32081.01895,32941.58032,31122.25307,32261.74435,71915450466,5.99E+11,35850.44281,28485.88732,16468.27248,36.83150714
Jan-24-2021,32224.50869,34818.219,32130.6572,32272.78384,85932342667,6.21E+11,35864.67861,28743.63491,16581.96618,41.84124941
Jan-25-2021,32305.89887,32773.46565,31013.71446,32577.7687,94141056518,5.95E+11,35798.61234,29003.26385,16698.07266,46.36935324
Jan-26-2021,32503.85599,32503.85599,29329.89144,30305.34378,90755198572,5.79E+11,35484.38022,29221.21103,16802.68409,30.1319311
Jan-27-2021,30400.93093,33755.54937,29932.9088,33117.57284,1.03E+11,5.91E+11,35180.78233,29511.26041,16921.52117,33.38490121
Jan-28-2021,33332.49175,38320.82553,32011.6803,34241.18685,1.52E+11,6.51E+11,34873.06311,29818.53883,17045.67271,42.87904355
Jan-29-2021,34309.76665,34823.46647,33037.98619,34333.10794,1.44E+11,6.34E+11,34597.06822,30133.66097,17170.47868,44.47846916
Jan-30-2021,34275.23155,34275.23155,32213.31833,33136.13947,79168365015,6.22E+11,34351.21679,30429.23,17289.29428,42.43347832
Jan-31-2021,33082.84377,34599.99767,32402.29413,33513.4412,89774569869,6.27E+11,34253.29862,30717.63484,17410.22302,40.56304985
Feb-01-2021,33536.47807,35943.3423,33536.47807,35507.12771,86758683274,6.46E+11,34327.47628,31037.98365,17541.41649,48.18018891
Feb-02-2021,35476.14181,37565.35781,35476.14181,37551.93435,89352747406,6.80E+11,34336.64781,31396.4383,17682.69092,54.80835441
Feb-03-2021,37659.04057,38734.57556,36321.73443,36938.03487,95050564959,6.98E+11,34223.95013,31739.65329,17820.83636,69.13967666
Feb-04-2021,36977.78267,38280.06292,36634.28566,37945.96447,1.00E+11,7.00E+11,34284.28413,32064.72914,17963.81222,67.19669724
Feb-05-2021,38300.04419,40858.55162,38288.98665,39191.50755,1.06E+11,7.42E+11,34427.77591,32385.67127,18113.20245,73.33316865
Feb-06-2021,39260.74066,39654.67037,37389.63496,38888.63824,1.03E+11,7.20E+11,34575.50073,32694.97804,18259.98586,71.51698152
Feb-07-2021,38857.11695,46225.49641,38044.11047,46225.49641,1.19E+11,7.66E+11,35028.38898,33133.81978,18442.60573,80.69898767
Feb-08-2021,46533.33694,47893.55162,45164.66799,46511.52058,1.83E+11,8.68E+11,35520.48579,33584.70444,18626.28015,80.68287038
Feb-09-2021,46504.7999,47281.52642,43864.28056,44866.50228,1.29E+11,8.52E+11,35960.02824,34015.77001,18802.00878,82.97562478
Feb-10-2021,44809.54216,48523.09966,44049.82299,47680.42444,1.26E+11,8.61E+11,36759.43881,34483.98147,18991.03517,82.97693019
Feb-11-2021,47991.93716,48654.38443,46459.80561,47622.56892,1.37E+11,8.86E+11,37463.55468,34961.6439,19178.62328,81.83829189
Feb-12-2021,47299.70322,48089.52149,46402.36769,47056.76956,1.43E+11,8.79E+11,38178.36087,35418.97211,19358.02742,79.60577049
Feb-13-2021,47123.82071,49566.06073,47123.82071,48673.32971,1.45E+11,9.04E+11,38959.86494,35889.97786,19545.97566,85.45996356
Feb-14-2021,48643.60341,48884.83731,46167.9802,47981.97749,1.22E+11,8.91E+11,39707.92178,36312.23284,19729.60093,82.55434956
Feb-15-2021,47927.98726,50344.0175,47187.62454,49261.05077,1.29E+11,9.10E+11,40502.36378,36761.93027,19919.41098,81.9746966
Feb-16-2021,49128.60789,52514.9566,49088.69797,52127.62093,1.43E+11,9.48E+11,41541.51984,37251.73918,20122.3614,82.63806507
Feb-17-2021,52091.92583,52493.72668,50920.66693,51656.84687,1.20E+11,9.67E+11,42424.34241,37727.50989,20320.65223,83.17117279
Feb-18-2021,51564.7174,56229.12061,50856.48518,55795.15505,1.13E+11,9.89E+11,43450.72185,38256.63017,20543.1475,85.25205055
Feb-19-2021,55841.11051,57530.02169,54753.83424,56008.78744,1.40E+11,1.05E+12,44482.89706,38786.64636,20765.84666,84.62537538
Feb-20-2021,55969.53062,58301.83149,55560.54183,57367.94614,1.40E+11,1.06E+12,45636.79262,39336.9945,20995.56503,86.46141796
Feb-21-2021,57411.01182,57411.01182,49410.20163,54153.65519,1.49E+11,1.02E+12,46619.65995,39769.55118,21206.61342,68.68232607
Feb-22-2021,54099.98066,54099.98066,45256.17983,48514.38215,2.12E+11,9.13E+11,47239.05302,40076.1546,21389.37012,53.76880286
Feb-23-2021,48889.93049,51223.54034,47169.0711,49577.66705,1.75E+11,9.27E+11,47811.70696,40421.32784,21578.39752,59.06346872
Feb-24-2021,49668.13321,51791.92133,47264.2166,47372.37799,1.25E+11,9.32E+11,48308.58044,40684.21446,21755.72982,49.39316072
Feb-25-2021,46986.59753,48380.67122,44499.99779,46205.25772,1.37E+11,8.69E+11,48701.88012,40866.58778,21927.65607,47.32486757
Feb-26-2021,46266.02663,48346.55295,45136.06253,46202.31375,1.20E+11,8.78E+11,49035.72803,40998.14043,22098.47421,48.35222933
Feb-27-2021,46132.38706,46540.99196,43164.54281,44986.74483,94856286510,8.35E+11,49326.11406,41082.12973,22265.5953,42.7789461
Feb-28-2021,45109.07003,49752.65017,45015.58423,49557.93686,1.13E+11,8.87E+11,49484.8017,41267.01084,22454.55611,52.67961241
Mar-01-2021,49589.98382,50179.37278,47150.26016,48245.59608,1.12E+11,9.06E+11,49567.37672,41462.04175,22636.06152,48.27536786
Mar-02-2021,48466.45634,52513.11529,48144.56479,50593.57978,1.08E+11,9.40E+11,49840.0947,41756.62718,22829.3486,47.34789148
Mar-03-2021,50451.11924,51738.86485,47633.15424,48523.77958,1.19E+11,9.21E+11,49880.25447,42042.39939,23011.72868,44.86722136
Mar-04-2021,48450.01622,49389.9809,46414.58864,48901.91568,1.18E+11,8.89E+11,49941.17574,42268.72456,23195.85423,37.12026251
Mar-05-2021,48819.98456,49081.95351,47155.95754,48884.80043,97560333723,9.02E+11,50028.22483,42456.56994,23377.93813,36.59064585
Mar-06-2021,48872.69398,51409.22675,48872.69398,51409.22675,86479140579,9.36E+11,50158.50564,42745.39888,23574.19301,39.25534678
Mar-07-2021,50934.4446,52326.86244,49375.17428,52326.86244,1.02E+11,9.47E+11,50365.40493,43062.03971,23776.15549,46.4084916
Mar-08-2021,52265.0162,54839.97917,51976.01916,54759.46169,1.17E+11,1.01E+12,50627.23402,43434.06019,23989.55283,64.04939686
Mar-09-2021,54854.79161,57286.43245,53174.3772,55998.73927,1.20E+11,1.03E+12,50811.57299,43812.1758,24210.78577,64.33183612
Mar-10-2021,55865.29983,58131.33583,54483.02539,57633.69981,1.39E+11,1.05E+12,51096.18503,44232.88585,24439.40538,73.50161361
